Strangest Day Ever,"Ok, I got some ice cream! Ok, time to head back home. Hey what's that over there? It's some kind of circus tent, with strange noises coming from inside. I'm gonna check it out. Hello? Anybody home? Hello there, I'm an inventor of new groundbreaking technology! I've invented a time machine, and a machine to contact aliens. And YOU are the perfect person to test one of them out! Woah, this is cool. I can either choose to contact aliens or travel through time! Which should I choose: aliens, or time travel?"
Strangest Day Ever,"Ok, I want to try your time machine! Extraordinary! Just step right up and push this button here! I can't wait to see what happens! I hope it works better than last time. What?? Ok, here goes nothing. Whoaaaah! Everything's going blurry, and getting brighter, I think it's working! WHOOOOOOAH! Ugggh. Where am I? It looks like I time traveled to the Old West! Looks like there's a saloon over there, the sign says ""Sarsaparilla Saloon."" I'm going to check it out. Howdy there, pardner! I'm Billy Birchbark. Welcome to the Sarsaparilla Saloon! I reckon you could use a nice cold sarsaparilla soda. Take a seat. Here, have a sarsaparilla. (Gulps) Woo, spicy! Thanks mister! Don't mention it; now, how ya gonna pay for that? There's no way I'm letting you outta here till you pay up. Oh no! I gotta pay for that drink somehow, what should I do? I could offer to do some work around here, or I could give Billy some root beer, or I could give Billy some ice cream, What do you think?"
Strangest Day Ever,"Alright, I'll give him some ice cream. It's amazing it hasn't melted! Here, try this. Ice cream, huh? I ain't gonna try that myself on account of me bein' lactose intolerant 'n' all, but that gives me an ideer. What if I plop some of this into my sarsaparilla here? Looks mighty tasty to me! I reckon I could really sell this stuff, and look at how the ice cream just floats on top. Maybe I'll call it a ""sarsaparilla non-sinker."" Well, kid, I'd say your sarsaparilla debt is paid, but if you want another you could go up on that saloon stage and sing us a tune. Sure! You got yourself a deal; I'll head over to the stage right now! Ahem. Hello everyone, I'm going to sing you all an old song. Well, I guess to you it might be a new song. Wait, what should I sing for them? I know ""Oh Susanna"" and ""Camptown Races."""
Strangest Day Ever,"OK, here goes nothing. (Throat clear) Camptown ladies sing this song, doo dah, doo dah. Camptown race track five miles long, oh the doo dah day. Yeeee Hawwwwww! That was one heck of a tune there, pardner! Have another sarsaparilla. You're free to skedaddle, or you could stay here and be our regular headliner, singing on stage every night! Wow, what an offer. Should I stay in the Old West and be a singer, or should I go home?"
Strangest Day Ever,"No thanks, I need to mosey on home, see ya 'round! Now I'll just step into this trusty time machine. Here we go again! Whoaaa! I made it home! Right outside my house! Hi Dad! I'm home! Hey Kiddo! Did you get the ice cream I asked for? Oh no! I'm so sorry, Dad, I didn't get it. No problem, Kiddo! I had some in the back of the freezer after all! Theeee end! I had an amazing adventure, but my one regret is that I didn't bring my dad the ice cream he asked for. So, do you want to play again?"
What Fruit Are You,"Let's play What Fruit Are You, a tastefully terrific personality quiz. Ready to start?"
What Fruit Are You,"Sounds good. I'll ask you a few questions and choose a fruit for you. Ok, here goes. Which mythological creature is better? Medusa or Pegasus?"
What Fruit Are You,Great. Here's the next one. Which pattern do you like more? Tie-dye or Stripes?
What Fruit Are You,Got it. Next question. Would you ever go zip-lining?
What Fruit Are You,Ok. Try this one. Do you like building forts?
What Fruit Are You,Ok. Here's the final question. Which tree do you like more? Palm trees or Pine trees?
What Fruit Are You,"I have your result. This is exciting. You're an... apple. You're friendly and easygoing. This is why everyone loves you a bushel and a peck. Thanks to your classic taste and 7500 different varieties, you find friends everywhere, whether you're at school, sports practice, or the playground. Do you wanna take the quiz again?"
What Fruit Are You,"Sounds good. I'll ask you a few questions and choose a fruit for you. Ok, here goes. Do you like doing origami?"
What Fruit Are You,Got it. Next question. Do you like sushi?
What Fruit Are You,Ok. Next question. Do you like to finger paint?
What Fruit Are You,Got it. Next question. Which pattern do you like more? Tie-dye or Stripes?
What Fruit Are You,Thanks. One last question. Do you like building forts?
What Fruit Are You,"Orange you glad that's over? Let's find out what you got. You're a... strawberry. A rose is a rose is a strawberry? Yep, you heard right. You're a member of the rose family. This is just one of the many reasons you're so well-liked. You're also bright and colorful, which makes you a favorite everywhere you go. Do you wanna take the quiz again?"
What's Your Inner Animal,"It's time to play What's Your Inner Animal, an ""a-meow-zing"" personality quiz. Ready to play?"
What's Your Inner Animal,Sounds good. I'll ask you a few questions and give you an animal that fits your personality. First question: Which would you rather do in your spare time? Play baseball or Read a book?
What's Your Inner Animal,Got it. Next question. How would you prefer to travel? On a boat or On an airplane?
What's Your Inner Animal,Ok. Next question. Do you like to tell jokes?
What's Your Inner Animal,Ok. Next question. What kind of band member would you be? The lead singer or The drummer?
What's Your Inner Animal,Got it. Last question. Let's talk cookies. Which would you rather eat? Chocolate chip or Snickerdoodle?
What's Your Inner Animal,"Ok, I think I've figured it out. You're most like... a dolphin. You make waves wherever you go. You're playful and talkative, even if you only speak in clicks and whistles. You're also one of the smartest animals. Maybe that's why people love being around you. Do you want to take the quiz again?"
What's Your Inner Animal,"Great. I'll ask you a few questions, and tell you which animal fits your personality. Here's the first question. Do you believe unicorns are real?"
What's Your Inner Animal,Got it. Next question. How would you prefer to travel? On a boat or On an airplane?
What's Your Inner Animal,Got it. Next question. Which flower do you like better? Bird of Paradise or Rose?
What's Your Inner Animal,Ok. Try this one. Which would you rather do in your spare time? Play baseball or Read a book?
What's Your Inner Animal,Thanks. One last question. What kind of band member would you be? The lead singer or The drummer?
What's Your Inner Animal,"Holy cow! I've got it. You're most like... a dolphin. You make waves wherever you go. You're playful and talkative, even if you only speak in clicks and whistles. You're also one of the smartest animals. Maybe that's why people love being around you. Do you want to take the quiz again?"
What's Your Inner Animal,"Great. I'll ask you a few questions, and tell you which animal fits your personality. Here's the first question. Do you like jumping on trampolines?"
What's Your Inner Animal,Ok. Next question. Which flower do you like better? Bird of Paradise or Rose?
What's Your Inner Animal,Ok. Next question. Do you make a lot of jokes?
What's Your Inner Animal,Ok. Try this one. Would you ever dance in front of strangers?
What's Your Inner Animal,Got it. Last question. Do you like to swim?
What's Your Inner Animal,"Holy cow! I've got it. You're most like... an owl. You're wise beyond your years. While everyone else is sleeping, you'd rather be exploring. You're stealthy, fearless, and don't mind being on your own. All in all, you're a real hoot. Do you want to take the quiz again?"
What's Your Inner Animal,"Ok. If you wanna take this quiz later, just ask to play What's Your Inner Animal."
Animal Trivia,Great to have you back and ready to play Animal Trivia again. Your first question is coming up. African bush elephants can weigh over 11 tons.
Animal Trivia,"TRUE, or FALSE?"
Animal Trivia,"Yep. That's it. Question 2 is here. Sharks have been been around for about 60,000 years."
Animal Trivia,"FALSE, or TRUE?"
Animal Trivia,"That's not...incorrect. Which means it's correct. The oldest shark scales found are 420 million years old. Question 3 goes like this. The alligator has one of the strongest bites in the world, but its jaw can be held closed by human hands."
Animal Trivia,"TRUE, or FALSE?"
Animal Trivia,You did it! Question number 4 is coming up. Seastars don't have blood.
Animal Trivia,"FALSE, or TRUE?"
Animal Trivia,Better luck next time. The real answer is TRUE. This is your last question. Which animal can breathe through its backside?
Animal Trivia,"fish, or turtle?"
Animal Trivia,Better luck next time. I was looking for turtle. The Australian white snapping turtle can get most of its breath from its rear end.
Animal Trivia,"Pencils down. The game is over. Here's the moment of truth. You didn't miss all the questions, but you didn't get them all right either. You got 3 correct. But that's not gonna be enough to win our grand prize. Better luck next time. Also, there is no grand prize. I was kidding about that. Want to try again?"
Animal Trivia,Let's try together one more time. Your first question is here. Sea otters have pouches in which they store their favorite rocks.
Animal Trivia,"TRUE, or FALSE?"
Animal Trivia,No luck this time. I was looking for TRUE. This is question number 2. Octopuses have 3 hearts.
Animal Trivia,"FALSE, or TRUE?"
Animal Trivia,"You got it right! They also have 9 brains and blue blood. Wow! Here comes question 3. There are specialized ""undertaker"" bees that live in beehives."
Animal Trivia,"TRUE, or FALSE?"
Animal Trivia,Unfortunately no. It's TRUE. Better luck next time. They're responsible for carrying dead bees out of the hive. Question 4 has arrived. Hippos produce their own sunscreen.
Animal Trivia,"TRUE, or FALSE?"
Animal Trivia,Tough luck. Sorry. I was looking for TRUE. It's actually a really thick layer of sweat. Here comes your last question. Both female and male reindeer have antlers.
Animal Trivia,"TRUE, or FALSE?"
Animal Trivia,Wrong this time. It's actually TRUE.
Animal Trivia,"The game is now complete. And now for your results. I'm proud of you. You got 1 right. You were so close on those other ones, too. With a bit more practice and a little luck, I know you can get a perfect score. Should we go through this again?"
Classic Stories,"Once there lived a protagonist and some supporting characters. Together they went on a journey. And, twist ending, it was all a dream!"
Classic Stories,"To hear enhanced stories, install the Google Play Books app and ask again."
Tayo tooth brushing,"Tayo habits. Hi. I'm Tayo the little bus! What do we have to do now? Right! You're right! You've got to brush your teath! You need to brush your teeth, so you keep your teeth healthy. Ready?"
Tayo tooth brushing,Who wants more music?
Tayo tooth brushing,Tayo habits. Hi. I'm Tayo the little bus! Let's brush teeth together!
What's Your Planet,"This is What's Your Planet, a far out personality quiz. Are you ready for blast-off?"
What's Your Planet,"Sounds good. I'll ask you a few questions and tell you which planet you are. Ok, here goes. Would you ever dye your hair blue?"
What's Your Planet,Ok. Here's another one. Do you get the hiccups a lot?
What's Your Planet,Ok. Here's another one. Which activity would you rather do? Have a slumber party or Stay home and read?
What's Your Planet,"Ok. Try this one. Do you wear sunglasses, even when it's not sunny?"
What's Your Planet,Got it. Last question. Which place would you rather visit? The Sahara Desert or The North Pole?
What's Your Planet,"Aha. I've got it. You're Saturn. You're the jewel of the solar system, what with those fancy rings you wear. That doesn't make you dense, though. In fact, you're lighter than water. Maybe that's why you get noticed everywhere you go, even if it's just around in circles. Do you want to play again?"
What's Your Planet,"Sounds good. I'll ask you a few questions and tell you which planet you are. Ok, here goes. Which place would you rather visit? The Sahara Desert or The North Pole?"
What's Your Planet,Got it. Next question. Where would you rather hang out? A cloud or A mountain?
What's Your Planet,Great. Here's the next one. Which job would you rather have? An actor or A writer?
What's Your Planet,Ok. Next question. Would you ever dye your hair blue?
What's Your Planet,"Ok. Here's the final question. Do you wear sunglasses, even when it's not sunny?"
What's Your Planet,"Stellar. Let's find out what you got. Your planet is Mercury. You're small, but mighty. You might seem quiet on the outside, but you've got fire on the inside. In fact, your core is hot, molten lava. You're also super quick. Everyone else is just trying to keep up with you. What takes Earth 365 days only takes you 88. Do you want to take the quiz again?"
Fairy Facts,Greetings and Welcome to Fairy Facts! Would you like to hear more about fairies?
Fairy Facts,fairies are super cool. Can I interest you in another indisputable fact about faries?
Fairy Facts,The tooth fairy recycles all of the teeth she collects . Can I interest you in another irrefutable fact about faries?
Fairy Facts,The tooth fairy recycles all of the teeth she collects . Can I interest you in another irrefutable fact about faries?
Fairy Facts,This fairy didn't understand. can you please say that again
Multiplication Test,"Hey there, welcome back to Multiplication Test. Which multiplication table would you like to do first? Unsure? Try ""1 & 2 Times Table"". 1 and 2 Times Table, 9 and 10 Times Table, 11 and 12 Times Table, 3 and 4 Times Table, 5 and 6 Times Table, or 7 and 8 Times Table?"
Multiplication Test,"9 and 10 Times Table it is. Which difficulty do you want to start with? Unsure? Try  ""Easy"" Easy, Advanced, or Intermediate?"
Multiplication Test,Easy it is. First question is coming your way. What is 9 multiplied by 5?
Multiplication Test,"44, 46, or 45?"
Multiplication Test,You nearly got it. The right answer is 45. 9 multiplied by 5 is 45. Question number 2. What is 10 multiplied by 1?
Multiplication Test,"11, 12, or 10?"
Multiplication Test,You just missed that one. I wish you had said 10. 10 multiplied by 1 is 10. Question number 3. What is 10 multiplied by 2?
Multiplication Test,"40, 20, or 18?"
Multiplication Test,"Nope, that's not it. Actually, it's 20. 10 multiplied by 2 is 20. Here comes the last question. What is 10 multiplied by 3?"
Multiplication Test,"30, 29, or 31?"
Multiplication Test,"Yup, that's it. 10 multiplied by 3 is 30."
Multiplication Test,"That's the end of this game. Here's how you did. Nice work, my friend! You got 1 right this time. Next time, you'll get even more! Let's play again. Whadda you say?"
Multiplication Test,Woo hoo! First question is coming your way. What is 9 multiplied by 4?
Multiplication Test,"36, 72, or 34?"
Multiplication Test,"Yes, that's it. 9 multiplied by 4 is 36. Here comes question 2. What is 9 multiplied by 1?"
Multiplication Test,"9, 11, or 8?"
Multiplication Test,"You might be wrong someday, but not this time! 9 multiplied by 1 is 9. Question number 3. What is 10 multiplied by 4?"
Multiplication Test,"42, 39, or 40?"
Multiplication Test,Good work! 10 multiplied by 4 is 40. Last question already? Here we go. What is 9 multiplied by 5?
Multiplication Test,"45, 44, or 46?"
Multiplication Test,"Sorry, that wasn't it. Actually, it's 45. 9 multiplied by 5 is 45."
Multiplication Test,"I guess that's the end. Now let's see how well you did. You got 3 right. Good work! Next time you'll do even better. Can we play again, pretty please?"
Sink Or Float,"Welcome back to Sink or float. Great to see you back here. Let's get the ball rolling. Here's the deal. I'll ask you something, and you just respond with the answer that you think is right. Let's start off with this one: Does a rubber duck sink or float in water?"
Sink Or Float,"Didn't catch any fish with that one. Wanna try again, or, get a hint?"
Sink Or Float,Of course. Does a rubber duck sink or float in water?
Sink Or Float,You're clever. That's right. And now: Do strawberries sink or float in water?
Sink Or Float,"Well done. Next up, try this one. Does a jar of applesauce sink or float in water?"
Sink Or Float,Yes. That's right. Let's try another one. Does a banana sink or float in water?
Sink Or Float,That's correct. Only one more question. Sniff. Will a rotten egg sink or float in water?
Sink Or Float,"OK. And just like that, you finished Flashcards, and answered 4 out of 5 correctly. That's somewhere between zero and a perfect score. So way to go!"
Sink Or Float,Do you want to push onwards to another set?
Frozen Stories,"Hello stranger, I'm Olaf! Who would you like to hear a story from?"
Frozen Stories,"Hmm, let me see... Oh yes, I remember a story that Father used to tell about a special day he spent with Lieutenant Mattias."
Frozen Stories,"I'm Kristoff, and this is Anna... Nice to meet you! Which one of us would you like to hear a story from?"
Frozen Stories,I know a story about the Legend of Aren. He was a mythical hero who this land was named for.
Frozen Stories,"Ooh, this'll be perfect because I have a story that's about all of us and about everything, really."
Jungle Adventure,"Ah. Hello there, my old friend. I was just about to recount the tale of our adventure! Let's think back, to many years ago, when you were my assistant on an expedition through the deepest jungles of South America, in search of a Lost Temple. I remember as if it were yesterday. I have some bad news. We're lost. Now, I recall from my research that the Temple is located near a river, but we're running out of food, and it will be dark within a few hours. The way I see it, we have three options. we can scavenge for food, find shelter, or look for the river."
Jungle Adventure,"I agree! We need food to survive! Let's trek to that fruit grove we spotted earlier. Onward! Look at all these marvelously tall fruit trees, and not a moment too soon, I'm famished! And what's this? There's a big pile of fruit over there, ripe for the taking! So, what do you say, my clever protégé? Should we climb a fruit tree, or gather fruit from that pile?"
Jungle Adventure,"Alright. Let's... let's climb this tree. Oof! This is tough work! Why, it's a little monkey! Hello there, chum! He's climbing higher, let's follow him! Marvelous! What an incredible view! And look, down there! I can see the River. What should we do, my trunk-scaling apprentice? Shall we head to that river? Or climb higher?"
Jungle Adventure,"Yes! We should climb down from this perilous height. Let's find that river, and then, the Lost Temple! So long, little monkey! Onward! fade in for a moment, and then play in background and fade out by the end Ahhh, it feels so good to drink some water and bathe in this picturesque river! Now, If I recall my notes, the Lost Temple will be somewhere on the other side, but how can we cross it? Hm, it looks like we can either jump in and swim across, or we can attempt to cross that very old and untrustworthy-looking rope bridge over there."
Jungle Adventure,Did you say you want to try and cross that bridge? Are you sure?
Jungle Adventure,"Ok, let's do it! But, you go first Onward! Right-O! Here we are at the bridge. Just take one step at time. There you go. Easy... Don't look down. Great job, you made it across! Now for my turn. Ohhh boy. Ok, here I go. Baby steps. I can do it. I can do it. Uh oh. Whoooooooooah! Help me! Please save me! Do something! You can either jump in after me, or maybe, I don't know, build a raft using the broken bridge!"
Jungle Adventure,"You're going to jump??? Truly, you're my HERO! Jump in on three! Ready? One, two, three, JUMP!  The current is too strong! It's carrying us away! Hold on! Here! I've got hold of a rock! Take my hand, I'll pull you out! Errrrrguh! Phew! We made it. That was too close, if you ask me! You know, this reminds me of the time that I found a- I don't believe. It can't be! We did it, my heroic adventurer! WE DID IT! It's the Lost Temple! And that's the story of how you and I found the Lost Temple. What a grand adventure it was. Sometimes, I wonder what would have happened if the story had, you know, unfolded differently - if we had made different choices. Tell me, my old friend. Would you like to relive our adventure again?"
Jungle Adventure,"Ok. Let's start back at the beginning. Let's think back, to many years ago, when you were my assistant on an expedition through the deepest jungles of South America, in search of a Lost Temple. I remember as if it were yesterday. I have some bad news. We're lost. Now, I recall from my research that the Temple is located near a river, but we're running out of food, and it will be dark within a few hours. The way I see it, we have three options. we can scavenge for food, find shelter, or look for the river."
Jungle Adventure,"I agree! Shelter! Let's seek out a refuge in this wild, untamed land. Onward! We've been walking for hours! Hold on, I think I see a cave up ahead! That cave will surely provide us shelter from the elements, but it could be dangerous. What should we do? Enter the cave? Or turn back?"
Jungle Adventure,"Here we go into the cave. My, it's dark in here. Wait! I think I hear something. Maybe it was just me. Now, I DEFINITELY heard THAT! Holy moly, it's a jaguar! Careful now, we must act wisely. I believe we have two options: we can attempt to scare off the Jaguar by hooting and hollering, or we can run away!"
Jungle Adventure,"Very well. Here goes: WHAAA! WOO! WOO! SHOO! GO AWAY! Go away? Did it work? Oh no, it's coming closer, it's going to eat me!!! I... I don't believe it! I think he likes me! Hehe, that tickles! You're not so bad after all! Hey, where are you running off to!? Our new feline friend has run out into the jungle. Should we follow the jaguar, or go deeper into this cave?"
Jungle Adventure,"Yes, let's turn back! It's good to be out of that cave! And look, I see pawprints; the jaguar must have gone this way. Should we follow the jaguar, or climb a tree to get a better view?"
Jungle Adventure,"Alright. Let's... let's climb this tree. Oof! This is tough work! Why, it's a little monkey! Hello there, chum! He's climbing higher, let's follow him! Marvelous! What an incredible view! And look, down there! I can see the River. What should we do, my trunk-scaling apprentice? Shall we head to that river? Or climb higher?"
Jungle Adventure,"Yes! Let's climb higher, and see what we can see. So long, little monkey! Onward! Heavens! What a vista! We can see the whole jungle! And look here on this branch - a bird's nest! This must the largest bird's nest I've ever seen. Oh my! A giant bird! I believe it intends to carry us away! And you remember what happened next: that giant bird came down, wrapped his massive talons around us, and then flew us up, up, up into the sky! He carried us for hundreds of miles, and eventually set us down, as gentle as a mother hen, just outside a village. We were saved! What a grand adventure it was, even though we never did find the Lost Temple. Sometimes, I wonder what would have happened if the story had, you know, unfolded differently - if we had made different choices. Tell me, my old friend. Would you like to relive our adventure again?"
Jungle Adventure,Ok. We can tell our story another time.
Kush Poetry House,Good day! Do you wish to hear a poem or wish to know about me?
Kush Poetry House,"Heyy. I am Kush Poetry House. I am a creation of Kush and I am so happy about the same. Kush loves kids and kids love poems. So he has sent me for you. I have so many poems for you in English. You are alive because of your heart. If my heart - what you call as internet is available then I exist. If my heart is with me, I am always there for you. Whenever you need me, wherever you need me. So that's what I can tell you about myself. So, do you wish to listen more poems?"
Kush Poetry House,"Okay sure. So, the title of the poem is Be Careful What You Wish For..."
Kush Poetry House,Arnie the apple hung from a tree
Kush Poetry House,in an orchard a mile wide.
Kush Poetry House,And every day the pickers would come
Kush Poetry House,and haul dozens of apples inside.
Kush Poetry House,"They'd pick the prettiest of the bunch,"
Kush Poetry House,filling their baskets and pails.
Kush Poetry House,"But they always passed by Arnie,"
Kush Poetry House,ignoring his whines and wails.
Kush Poetry House,"""Please pick me!"", Arnie would cry"
Kush Poetry House,each time the pickers sauntered by.
Kush Poetry House,"""I want to go inside with you!"","
Kush Poetry House,cried Arnie till he turned bright blue.
Kush Poetry House,"But the pickers ignored him day after day,"
Kush Poetry House,"while Arnie hung there in dismay,"
Kush Poetry House,"trying to nurse his shattered pride,"
Kush Poetry House,dying to be picked to be taken inside.…
Mr. Math,"Welcome back to Mr. Math Addition and Subtraction. Great to see you back here. Let's get the ball rolling. Here's the deal. I'll ask you something, and you just respond with the answer that you think is right. All right, question number one. What's 5+10?"
Mr. Math,Yep. That's it. Here's another: What's 3 minus 3?
Mr. Math,You got it. Next one: What's 15 minus 5?
Mr. Math,"Nope on a rope, with some soap. I can either give you a hint, or you can just try again. Which would you like?"
Mr. Math,Well done. Try this: What's 17 minus 7?
Mr. Math,Nice job. Give this one a try. What's 0+5?
Mr. Math,Nailed it. How about this one: What's 6+6?
Mr. Math,Impressive. Great job. Try this: What's 1 minus 0?
Mr. Math,Perfect. Way to go. And now: What's 2+8?
Amar Chitra Katha Quiz,"Welcome back to The Amar Chitra Katha Quiz. Great to see you back here. Do you need a pep talk? I don't think so. You can do this. Here's the deal. I'll ask you something, and you just respond with the answer that you think is right. All right, question number one. Who wrote the Ram Charitra Manas? –"
Amar Chitra Katha Quiz,The answer is Tulasidas. Sure thing. Next question. How many children did Gandhari have?
Amar Chitra Katha Quiz,"Nope, that's not it. Wanna get a hint, or, try again?"
Amar Chitra Katha Quiz,Roger that. How many children did Gandhari have?
Amar Chitra Katha Quiz,The answer is 101. Sure thing. Moving on: Who was Yama’s father?
Amar Chitra Katha Quiz,The answer is Surya. Sure thing. Next one: Manthara was the maid of which queen in the Ramayana?
Amar Chitra Katha Quiz,The answer is Kaikayi. All right. Let's move on. Which Pandava was known as Dharmaputra?
Amar Chitra Katha Quiz,The answer is Yudhishthira. Let's try this next one. And now: Which god rides a crow?
Amar Chitra Katha Quiz,The answer is Shani. On to the next one. Rolling on. Who set fire to the city of Lanka?
Amar Chitra Katha Quiz,The answer is Hanuman. Hang in there. Try this: Which snake did Krishna overpower and save his village from?
Guess who the Princess is,What a pleasure to welcome you to The Fun Trivia Game. This is your first question. Who are the princesses in Frozen?
Guess who the Princess is,"Anna and Elsa, 30 years, or 45 years?"
Guess who the Princess is,I'll award this one to you. Good work. These princesses are sisters. Question 2 is on its way. Who is the princess in Beauty and the Beast?
Guess who the Princess is,"Victoria Falls, Belle, or Niagara Falls?"
Guess who the Princess is,That point is well deserved. Mulan was the first Disney princess to not actually be a princess. She wasn’t born or married into royalty.
Guess who the Princess is,"With that last question, it looks like our time together has come to an end. I wish you a safe journey. Let's tally your winnings. A noble score I dare say. You have finished with 2 correct. I look forward to meeting with you again as you strive towards full victory. Shall we partake in this again?"
Guess who the Princess is,Grand! I bestow upon you your first question. Who is the princess in Brave?
Guess who the Princess is,"Merida, Nebraska, or Hawaii?"
Guess who the Princess is,Who told you that wrong answer? They shall pay for it. The answer I was looking for is Merida. Merida is the only princess with brothers. Question 2. Coming up. Who is the princess in Mulan?
Guess who the Princess is,"Brooklyn, Mulan, or Queens?"
Guess who the Princess is,"Do not despair! this answer was also wrong, but we believe in you. I was looking for Mulan. Mulan was the first Disney princess to not actually be a princess. She wasn’t born or married into royalty. Question 3 is here. Who is the princess in Sleeping Beauty?"
Guess who the Princess is,"Trumpet, Aurora, or Keyboards?"
Guess who the Princess is,"No. It was Aurora. Princess Aurora has only 18 lines of dialogue in the movie, making her the quietest of all the Disney princesses. Meet your last question. Who are the princesses in Frozen?"
Guess who the Princess is,"Anna and Elsa, 45 years, or 30 years?"
Guess who the Princess is,Your answer has gone amiss. I was looking for Anna and Elsa. These princesses are sisters.
Guess who the Princess is,"We've come to the end of our journey my fine comrade. Let's tally your winnings. Oh no. It doesn't look good. I'm sorry to say, you didn't get a single question right. Chin up though, better luck the next time around. Shall we partake in this again?"
Guess who the Princess is,Stupendous! This is your first query. Who is the princess in Sleeping Beauty?
Guess who the Princess is,"Aurora, Trumpet, or Keyboards?"
Guess who the Princess is,"An oversight i'm sure. The real answer is Aurora. Princess Aurora has only 18 lines of dialogue in the movie, making her the quietest of all the Disney princesses. Question 2 is here. Who are the princesses in Frozen?"
Guess who the Princess is,"30 years, Anna and Elsa, or 45 years?"
Guess who the Princess is,Do not give in to your erroneous assumptions. It was Anna and Elsa. These princesses are sisters. This is question 3. Who is the princess in Mulan?
Guess who the Princess is,"Queens, Mulan, or Brooklyn?"
Guess who the Princess is,Who told you that wrong answer? They shall pay for it. It's actually Mulan. Mulan was the first Disney princess to not actually be a princess. She wasn’t born or married into royalty. We've reached your final question. Who is the princess in Brave?
Guess who the Princess is,"Merida, Nebraska, or Hawaii?"
Guess who the Princess is,All great leaders must stumble like this. It's Merida. Better luck next time. Merida is the only princess with brothers.
Guess who the Princess is,You've completed the game. A celebration is in order. Let's tally your winnings. Whilst you didn't get any answers correct this time. You mustn't fret. Victory will come to you soon. Would you like to have another go?
Guess who the Princess is,Farewell! We look forward to your return.
Name that Animal,"Welcome back to Name that Animal!. Great to see you back here. Let's get the ball rolling. Here's the deal. I'll ask you something, and you just respond with the answer that you think is right. All right, question number one. What animal says hiss"
Name that Animal,The answer is snake. Let's try this next one. How about this one: What animal says quack quack
Name that Animal,"OK, here's some help. In this game, I'm gonna ask you 3 multiple choice questions. You can say the answer, or just the number of the answer, like one, two, or three. You can also start a new game, stop the current game or even ask me to repeat  the question. Wanna keep playing?"
Name that Animal,What animal says quack quack
Name that Animal,You got it. What animal says quack quack
Name that Animal,The answer is duck. Righty-ho. Here comes the last question. What animal says buzz buzz
Name that Animal,"The answer is bee. On to the next one. This round of Flashcards was a bit tough. No matches correct so far, but don't lose hope."
Name that Animal,Do you want to push onwards to another set?
Name that Animal,Okay. Okay. First up: What animal says baa
Name that Animal,The answer is sheep. All right. Next up What animal says bark
Name that Animal,The answer is dog. Keep the ball rolling. Only one more question. Sniff. What animal says neigh
Name that Animal,"The answer is horse. Skipping away. This round of Flashcards was a bit tough. No matches correct so far, but don't lose hope."
Name that Animal,"The answer is horse. Let's try this next one. This round of Flashcards was a bit tough. No matches correct so far, but don't lose hope."
Name that Animal,"OK, here's some help. In this game, I'm gonna ask you 3 multiple choice questions. You can say the answer, or just the number of the answer, like one, two, or three. You can also start a new game, stop the current game or even ask me to repeat  the question. Wanna keep playing?"
Tom And Jerry Cartoon Quiz,Getting Tom And Jerry Cartoon Quiz.
Tom And Jerry Cartoon Quiz,Hi there!  Let's play Tom and Jerry Cartoon Quiz again! Deep breath. Here's your first question. What type of animal is Droopy?
Tom And Jerry Cartoon Quiz,"Dog, Mouse, or Cat?"
Tom And Jerry Cartoon Quiz,I call that a right answer. Here comes question 2. First episode date of Tom and Jerry cartoon?
Tom And Jerry Cartoon Quiz,"10 Mar 1940, 10 Feb 1955, or 10 Feb 1940?"
Tom And Jerry Cartoon Quiz,"Awww, not quite. It's 10 Feb 1940. Better luck next time. Question number 3. ""Just Ducky"", what does Jerry try and teach Ducky?"
Tom And Jerry Cartoon Quiz,"How to Fly, How to Walk, or How to Swim?"
Tom And Jerry Cartoon Quiz,"You got it, smarty pants! Ducky is a cute yellow duck who becomes a target for Tom several times. I hate to say it, but here's the last question. What type of animal is George?"
Tom And Jerry Cartoon Quiz,"Dog, Mouse, or Cat?"
Tom And Jerry Cartoon Quiz,Good work!
Tom And Jerry Cartoon Quiz,"That's the end of this game. Here's how you did. Nice work, my friend! You got 3 right this time. Next time, you'll get even more! Let's play again. Whadda you say?"
Tom And Jerry Cartoon Quiz,Fantastic! Here comes your first question. What was Tom's original name?
Tom And Jerry Cartoon Quiz,"Tomcat, Jasper, or Tommy?"
Tom And Jerry Cartoon Quiz,"Good guess, but no. Sorry. The answer I wanted was Jasper. Tom is a blue/grey anthropomorphic domestic short-haired cat who first appeared in the 1940 animated short Puss Gets the Boot. Tom was originally known as Jasper during his debut in that short, however, beginning from his next appearance in The Midnight Snack and onwards, he is known as Tom or Thomas. Question 2 goes like this. Jerry takes a little gray mouse how it is called?"
Tom And Jerry Cartoon Quiz,"Speedy, Nibbles, or Fizzy?"
Tom And Jerry Cartoon Quiz,"Yup, that's it. Question 3 is coming up. What colour is Tom?"
Tom And Jerry Cartoon Quiz,"Black, Brown, or Gray?"
Tom And Jerry Cartoon Quiz,"Sorry, not quite right. It's Gray. Better luck next time. Here comes the last question. First episode date of Tom and Jerry cartoon?"
Tom And Jerry Cartoon Quiz,"10 Feb 1955, 10 Mar 1940, or 10 Feb 1940?"
Tom And Jerry Cartoon Quiz,"Oops,  that wasn't quite right. Actually, it's 10 Feb 1940."
Tom And Jerry Cartoon Quiz,"That's the end of this game. Okay, it's time for your score. Nice work, my friend! You got 1 right this time. Next time, you'll get even more! You know you want play again. Please?"
Tom And Jerry Cartoon Quiz,Thanks for playing! Come back again soon!
